performer_id,name,is_active,country_id,genre
294,Avicii 497,True,349,Chillout
295,David Guetta 609,True,38,Trance
298,Hardwell 165,False,760,Soul
299,Deadmau5 553,False,443,Dubstep
300,Steve Aoki 642,True,708,Gospel
302,Calvin Harris 352,False,864,Classical
306,Armin van Buuren 937,True,832,Chillout
307,Skrillex 264,False,647,J-Pop
308,Avicii 250,False,654,Folk
318,Deadmau5 880,True,403,Folk
320,David Guetta 506,True,96,Disco
323,Calvin Harris 435,True,705,Indie
329,Alesso 354,True,532,Disco
332,Tiësto 462,False,299,Latin
339,Alesso 652,False,137,Ambient
341,Skrillex 300,True,774,Opera
343,Deadmau5 722,True,772,Electronic
348,Hardwell 414,False,574,Alternative
349,Tiësto 581,True,16,Hardstyle
350,Skrillex 889,True,355,Indie
353,Avicii 19,True,736,House
354,Calvin Harris 341,True,51,Latin
357,Hardwell 93,True,249,Electronic
361,Tiësto 490,True,260,Indie
364,Diplo 729,False,350,Dubstep
365,Kygo 561,True,708,Latin
367,Kygo 747,True,609,Disco
370,Avicii 904,False,951,Gospel
371,Armin van Buuren 142,False,257,Hardstyle
375,Diplo 818,True,649,Indie
376,Skrillex 520,False,402,Metal
377,Kygo 605,False,540,Rock
379,Skrillex 79,True,781,Rock
381,Kygo 394,False,863,Techno
382,Deadmau5 488,True,442,Classical
384,Marshmello 108,True,171,HipHop
389,Marshmello 178,True,559,Ska
394,Steve Aoki 200,True,327,HipHop
402,Skrillex 115,False,29,Lounge
403,Diplo 657,True,392,HipHop
404,Hardwell 608,True,177,Dubstep
405,Tiësto 268,True,773,Gospel
406,Skrillex 413,False,640,J-Pop
408,Marshmello 63,False,91,Drum & Bass
411,Avicii 964,True,688,J-Pop
412,Diplo 514,True,767,Gospel
416,Armin van Buuren 46,False,231,Techno
419,Calvin Harris 707,False,435,Opera
425,Skrillex 482,True,39,Rock
427,Kygo 988,False,870,Lounge
431,Kygo 423,False,306,Soul
435,Tiësto 248,True,305,EDM
437,Armin van Buuren 619,True,575,Classical
438,Hardwell 455,True,350,Grunge
439,Hardwell 349,False,983,Classical
445,Calvin Harris 681,True,857,R&B
447,Kygo 708,False,612,Disco
452,Calvin Harris 204,False,103,Ska
454,Avicii 455,True,899,K-Pop
456,Tiësto 263,False,558,Lounge
460,Martin Garrix 853,True,752,Punk
462,Avicii 327,False,36,House
468,Armin van Buuren 708,False,437,Soul
471,Armin van Buuren 637,False,625,Disco
473,Skrillex 710,True,477,Opera
474,Calvin Harris 113,True,729,Drum & Bass
476,Steve Aoki 170,False,444,Rock
477,Kygo 275,False,832,Classical
478,Avicii 662,False,136,HipHop
479,Alesso 117,True,783,Indie
483,Marshmello 999,False,66,Chillout
486,Diplo 459,False,116,EDM
487,David Guetta 697,False,222,Dubstep
490,Martin Garrix 434,False,221,Trance
491,David Guetta 476,False,512,Dubstep
493,Kygo 321,False,260,Rock
495,Zedd 643,True,582,K-Pop
497,Deadmau5 729,False,275,Blues
504,Avicii 935,True,939,Trance
509,Kygo 257,True,957,Trance
511,Martin Garrix 564,True,389,Ska
513,Tiësto 929,True,357,HipHop
518,Deadmau5 872,True,500,Ambient
521,Kygo 107,True,134,R&B
522,Martin Garrix 872,True,311,Electronic
523,Martin Garrix 887,True,91,Metal
528,Armin van Buuren 848,False,199,R&B
529,Martin Garrix 35,False,66,Opera
533,Martin Garrix 675,True,32,J-Pop
535,Alesso 322,True,857,Indie
539,Marshmello 401,True,287,Lounge
543,Zedd 20,False,916,Indie
547,Hardwell 743,False,300,Jazz
548,Deadmau5 202,False,417,Jazz
553,Armin van Buuren 344,False,100,Dubstep
556,Martin Garrix 637,False,699,Rock
557,Kygo 935,False,378,Trance
563,David Guetta 551,True,692,Reggae
565,Diplo 170,True,554,Soul
566,Martin Garrix 210,False,541,Indie
569,Calvin Harris 328,True,930,Folk
573,Kygo 674,True,950,Folk
574,Marshmello 58,False,921,Latin
575,Deadmau5 754,False,918,Pop
577,Kygo 254,True,314,Opera
578,Steve Aoki 682,True,504,EDM
580,Martin Garrix 177,True,769,K-Pop
584,Avicii 611,False,228,Punk
587,Steve Aoki 16,True,794,Jazz
591,Zedd 812,True,322,Dubstep
592,Skrillex 676,True,926,Dubstep
594,Skrillex 222,False,559,Dubstep
597,Hardwell 693,False,550,Grunge
606,Martin Garrix 693,False,605,J-Pop
608,Steve Aoki 674,True,469,J-Pop
610,Zedd 37,True,328,Ska
613,Steve Aoki 86,True,106,Blues
615,David Guetta 81,True,402,Country
619,Martin Garrix 60,True,627,Trance
620,David Guetta 624,False,544,Metal
622,Steve Aoki 254,True,373,Opera
626,Marshmello 94,True,351,Opera
627,Steve Aoki 211,True,563,Soul
628,Tiësto 92,True,578,Grunge
630,Marshmello 522,True,919,Gospel
632,Hardwell 492,True,517,Ambient
634,Alesso 556,True,253,Country
635,Deadmau5 231,False,472,Country
637,Kygo 458,True,945,HipHop
638,Armin van Buuren 771,False,299,EDM
639,Zedd 865,False,661,Blues
642,Martin Garrix 438,True,510,Reggae
645,Skrillex 14,True,182,House
650,Calvin Harris 164,False,112,Jazz
651,Avicii 438,True,622,Jazz
657,Martin Garrix 304,True,310,Dubstep
659,Tiësto 543,False,112,Pop
661,Skrillex 141,False,894,HipHop
663,Tiësto 687,False,764,Electronic
664,Calvin Harris 551,False,123,Lounge
670,Zedd 513,True,97,Hardstyle
673,Deadmau5 621,False,525,HipHop
676,Diplo 245,True,913,EDM
679,Diplo 961,True,141,Ska
681,Calvin Harris 733,True,37,Techno
691,Alesso 144,False,8,Pop
692,Diplo 986,False,946,Techno
693,Avicii 501,True,926,Blues
694,Deadmau5 820,True,478,Pop
696,David Guetta 606,True,438,Electronic
702,Steve Aoki 689,True,521,J-Pop
703,Deadmau5 374,True,342,Drum & Bass
710,Kygo 403,True,647,Ambient
711,Deadmau5 80,True,144,Trance
712,Kygo 582,False,257,Reggae
716,Steve Aoki 326,False,388,Disco
718,Kygo 698,False,304,Trance
720,Marshmello 51,False,934,Ambient
725,Alesso 816,False,583,Grunge
730,Avicii 55,True,788,Jazz
734,Deadmau5 541,True,774,Grunge
735,David Guetta 661,True,494,EDM
737,Diplo 622,True,304,Ska
738,Armin van Buuren 641,False,558,Lounge
745,Diplo 162,True,50,Techno
750,Skrillex 239,True,750,HipHop
751,Deadmau5 446,True,379,Country
752,Deadmau5 930,True,753,Ambient
754,Alesso 158,False,96,Disco
755,Tiësto 34,False,946,Ska
756,Diplo 880,True,491,Gospel
757,Alesso 93,False,383,Electronic
762,Calvin Harris 85,False,313,Funk
763,Deadmau5 515,True,648,Ska
776,Marshmello 505,True,936,Jazz
778,Tiësto 827,True,213,Country
780,Kygo 4,False,502,Ambient
781,Deadmau5 202,True,161,K-Pop
782,Steve Aoki 202,False,123,HipHop
783,Diplo 725,True,399,Techno
785,Marshmello 27,False,218,Ska
786,Avicii 287,True,214,R&B
787,Hardwell 351,True,685,Blues
789,Skrillex 824,True,234,Disco
793,Martin Garrix 387,False,945,Pop
795,Marshmello 546,False,112,Hardstyle
799,Hardwell 193,True,108,Electronic
800,Deadmau5 125,True,103,Dubstep
811,Zedd 138,True,856,Blues
813,Armin van Buuren 45,False,64,Folk
814,Armin van Buuren 123,True,293,HipHop
815,Skrillex 614,False,812,Drum & Bass
819,Diplo 662,False,668,Rock
820,Hardwell 587,True,153,Jazz
830,Martin Garrix 789,False,506,Dubstep
834,Calvin Harris 516,True,499,Grunge
837,Marshmello 229,False,113,EDM
838,Alesso 367,False,617,Trance
840,David Guetta 375,False,238,Funk
850,Alesso 51,False,268,Dubstep
851,Kygo 913,False,692,Dubstep
855,Deadmau5 709,False,17,Classical
864,Calvin Harris 435,True,38,Lounge
867,Steve Aoki 288,True,658,Trance
869,Diplo 897,False,243,Funk
871,Skrillex 636,True,894,Soul
880,Avicii 126,False,411,K-Pop
886,Deadmau5 733,True,770,Drum & Bass
888,Diplo 875,True,168,Indie
891,Kygo 326,False,948,Trance
901,Steve Aoki 508,True,578,Country
904,Armin van Buuren 952,False,938,Lounge
905,Diplo 282,True,303,Drum & Bass
913,Marshmello 798,True,234,Techno
914,Diplo 976,False,602,Opera
915,Armin van Buuren 389,False,748,Ska
918,Marshmello 21,False,701,Ska
919,David Guetta 620,False,96,Reggae
928,Diplo 413,False,567,Drum & Bass
930,Diplo 343,True,337,Blues
931,Tiësto 904,True,142,Blues
935,Armin van Buuren 550,False,901,R&B
939,Alesso 257,True,705,Ambient
941,Skrillex 426,True,452,Funk
945,Zedd 303,True,161,Rock
953,Alesso 244,True,756,Alternative
958,Hardwell 202,False,828,Reggae
960,Diplo 936,True,714,Indie
962,Calvin Harris 200,True,513,Ska
966,Deadmau5 399,False,460,Hardstyle
970,Zedd 600,True,356,Folk
972,Avicii 500,True,968,Drum & Bass
977,Diplo 255,False,248,Lounge
980,Zedd 756,True,378,Country
989,Avicii 866,False,886,Lounge
990,Zedd 282,True,383,Classical
991,Steve Aoki 29,True,677,Alternative
992,Armin van Buuren 227,False,372,Disco
993,Marshmello 692,True,698,Jazz
2,Betty Orrobin,True,234,Folk
5,Garrard Bartosek,True,249,House
11,Marrilee Laird,True,329,EDM
12,Omero Garbott,True,341,Drum & Bass
13,Terry Hathaway,True,226,Lounge
14,Selene Burl,False,321,Ambient
17,Agnes Wickes,True,446,House
24,Barney Sanham,True,268,Opera
25,Mercy Rymer,False,670,Disco
27,Roderic Wilflinger,True,910,R&B
29,Kiersten Elrick,False,160,HipHop
31,Hamel Bromet,True,275,Ambient
32,Genna Skamal,True,609,Opera
36,Goddard Pritchett,False,985,Punk
37,Papageno Wratten,False,406,Grunge
40,Denney Blaik,False,618,Ska
41,Josephina Coysh,False,596,Electronic
42,Fairfax Feasey,True,857,Classical
43,Papageno Wratten,False,440,Gospel
44,Alexander Callan,True,724,Lounge
47,Lolita Petricek,False,255,Metal
49,Terry Hathaway,True,637,Reggae
53,Kiersten Elrick,False,852,Punk
54,Broddie Bletsoe,False,629,House
55,Dallas Vasyutkin,True,793,Ska
61,Vonny Leachman,True,7,Electronic
63,Carlyle Geri,False,664,Funk
65,Drake Ghidoni,True,353,Indie
66,Phillida Lukianovich,True,929,Chillout
68,Selene Burl,False,837,K-Pop
75,Melinda Armin,False,935,Pop
76,Judah Rudloff,False,638,Punk
85,Merrill Chaves,False,79,House
90,Dione Holdren,False,199,Electronic
92,Lilah Thom,True,405,Dubstep
94,Moishe Grayham,False,376,Trance
95,Denney Blaik,True,772,Indie
101,Blondy MacDearmaid,True,917,Blues
102,Chrystel Vamplus,False,102,House
103,Kiersten Elrick,True,510,Blues
104,Steve Ambrosetti,True,437,Alternative
105,Melinda Armin,False,879,Trance
107,Finlay Rey,True,635,Trance
108,Chrystel Vamplus,True,852,Grunge
111,Ray Whyborn,True,846,Blues
116,Marrilee Laird,True,918,Trance
123,Nevile Parriss,True,703,Funk
125,Jae Tranckle,True,179,Grunge
129,Saxon Okell,True,902,Hardstyle
137,Genna Skamal,False,288,Reggae
142,Edwina Yelden,False,660,House
143,Melinda Armin,False,447,Indie
150,Broddie Bletsoe,True,685,Hardstyle
151,Jolene McNay,False,915,Hardstyle
153,Joete Fobidge,False,549,Funk
154,Merrill Chaves,False,102,Classical
162,Barney Sanham,True,542,Hardstyle
163,Keeley Maton,False,880,Rock
165,Caryl Jerwood,False,728,Opera
168,Isadora Quakley,False,85,K-Pop
176,Omero Garbott,True,621,HipHop
177,Barney Sanham,False,345,EDM
182,Melinda Armin,False,442,Latin
184,Esra Mackerel,True,411,EDM
187,Genna Skamal,True,697,Metal
194,Lilah Thom,True,670,House
200,Thaxter Cully,False,990,Lounge
211,Augustine Bringloe,True,660,Latin
212,Craig Stapforth,True,411,Jazz
214,Garrard Bartosek,True,969,Country
218,Bartholomew Daniaud,False,581,Grunge
219,Ellynn Leech,True,271,Dubstep
223,Marrilee Laird,True,687,Metal
224,Eolanda Enden,True,660,Ambient
227,Nye Goodison,False,134,Pop
229,Cullin Dreinan,False,416,Chillout
237,Jandy O'Scully,False,508,Country
241,Goldia Gilford,True,918,Latin
242,Sky Brandli,True,771,Hardstyle
243,Moselle Matton,True,716,Techno
244,Thaxter Cully,False,651,Metal
249,Lolita Petricek,False,255,Ska
252,Daron Rathbone,False,7,Alternative
254,Allison Seifert,True,552,Chillout
260,Ellynn Leech,False,780,Folk
266,Cynde Coraini,True,306,K-Pop
275,Emlynn Barabisch,True,967,Pop
276,Roderic Wilflinger,True,395,Alternative
278,Selene Burl,True,132,Folk
280,Dallas Vasyutkin,True,606,House
282,Daron Rathbone,True,341,Jazz
284,Camila Volker,True,563,EDM
290,Claudianus Nottingham,True,958,Funk
301,Denney Blaik,True,229,Classical
303,Waylan Marquand,True,850,Reggae
305,Antonia Butlin,False,624,Punk
310,Sky Brandli,True,492,R&B
311,Ber Rubert,False,146,Jazz
313,Judah Rudloff,False,652,Soul
327,Papageno Wratten,False,269,Grunge
328,Giustina Wells,False,390,Latin
331,Selene Burl,False,167,Funk
334,Jolene McNay,False,709,Techno
335,Alexander Callan,True,162,Disco
336,Kayne McElwee,False,827,Disco
337,Antonia Butlin,True,496,Drum & Bass
338,Jae Tranckle,False,641,Grunge
340,Moishe Grayham,False,191,Rock
344,Joete Fobidge,True,598,Techno
345,Broddie Bletsoe,True,289,Drum & Bass
351,Isadora Quakley,False,523,Funk
355,Camila Volker,True,914,Rock
356,Marrilee Laird,False,240,Folk
360,Ellynn Leech,False,579,J-Pop
362,Maurine Cridlon,True,257,Blues
366,Steve Ambrosetti,True,871,Lounge
369,Keeley Maton,True,679,Jazz
372,Cullin Dreinan,False,695,Lounge
373,Giustina Wells,False,447,Electronic
374,Bartholomew Daniaud,True,738,Chillout
380,Phillida Lukianovich,True,853,Reggae
383,Goldia Gilford,True,983,Ambient
386,Garrard Bartosek,False,367,Metal
387,Krystalle Karim,True,186,Latin
388,Bartholomew Daniaud,False,991,HipHop
393,Melinda Armin,False,568,Alternative
396,Giustina Wells,True,653,Folk
398,Mercy Rymer,False,256,K-Pop
399,Myrah Chretien,True,686,J-Pop
400,Betty Orrobin,False,678,EDM
413,Travis Guilloneau,True,419,Trance
415,Broddie Bletsoe,False,428,HipHop
418,Phillida Lukianovich,True,297,Funk
420,Mercy Rymer,True,642,EDM
422,Isadora Quakley,False,158,Disco
423,Goldia Gilford,False,71,Dubstep
424,Eolanda Screwton,True,846,Gospel
432,Garrard Bartosek,True,89,Country
433,Merrill Chaves,False,179,Latin
442,Phillida Lukianovich,False,3,Pop
444,Lolita Petricek,False,348,Indie
448,Barney Sanham,True,649,Drum & Bass
449,Mora Pepperd,True,963,Soul
455,Loretta Frow,False,144,Blues
457,Quinn Mains,False,224,Metal
463,Crista Pond-Jones,False,253,House
464,Row Glyssanne,False,965,J-Pop
465,Caryl Jerwood,False,341,Ska
467,Quinn Mains,False,569,House
469,Vonny Leachman,False,114,Folk
475,Lavina Halpeine,True,994,Drum & Bass
481,Maurine Cridlon,True,927,Opera
484,Eolanda Screwton,True,514,Electronic
485,Isadora Quakley,False,205,Chillout
488,Agnes Wickes,True,641,Metal
489,Fairfax Feasey,False,283,Dubstep
492,Ellynn Leech,False,773,Drum & Bass
494,Clarabelle Knatt,True,810,Electronic
499,Broddie Bletsoe,True,20,Soul
502,Denney Blaik,True,88,Funk
506,Dione Holdren,False,28,Opera
508,Saxon Okell,False,904,Pop
510,Bartholomew Daniaud,True,560,Ska
519,Eolanda Enden,True,653,Disco
520,Lilah Thom,False,437,Chillout
524,Blondy MacDearmaid,False,437,HipHop
526,Maurine Cridlon,True,989,Lounge
527,Caryl Jerwood,False,482,Electronic
531,Josephina Coysh,False,124,Techno
534,Waylan Marquand,True,85,Jazz
538,Moselle Matton,True,400,Ambient
544,Papageno Wratten,True,377,Alternative
545,Kassey Yepiskov,True,734,Funk
546,Giustina Wells,True,516,Indie
549,Terry Hathaway,True,203,Country
555,Waylan Marquand,False,917,Classical
559,Cassy Roskeilly,False,659,Classical
561,Cassy Roskeilly,True,466,Indie
562,Esra Mackerel,True,103,HipHop
564,Carlyle Geri,False,665,House
567,Nye Goodison,True,492,Latin
570,Eolanda Screwton,True,118,Metal
571,Josephina Coysh,False,776,Lounge
572,Craig Stapforth,False,816,Soul
576,Esra Mackerel,True,66,Gospel
581,Claudianus Nottingham,True,531,Techno
582,Marrilee Laird,True,922,Indie
585,Jae Tranckle,False,166,Alternative
589,Blondy MacDearmaid,False,817,Punk
590,Hamel Bromet,False,915,Blues
593,Omero Garbott,False,118,Dubstep
595,Jolene McNay,False,332,Soul
596,Finlay Rey,False,385,Lounge
599,Garrard Bartosek,True,672,Metal
607,Cassy Roskeilly,False,249,Alternative
609,Emlynn Barabisch,True,693,Chillout
612,Eolanda Screwton,True,785,K-Pop
614,Garrard Bartosek,True,562,Opera
616,Jolene McNay,True,828,K-Pop
623,Selene Burl,True,678,Techno
625,Vonny Leachman,True,449,Gospel
633,Isadora Quakley,True,16,Gospel
636,Emlynn Barabisch,True,896,Trance
640,Eolanda Enden,True,543,Trance
641,Hamel Bromet,False,270,Alternative
643,Rudyard Kegan,False,10,K-Pop
644,Terry Hathaway,True,114,House
647,Bartholomew Daniaud,True,950,J-Pop
656,Craig Stapforth,True,464,Funk
660,Cullin Dreinan,False,914,Electronic
662,Phillida Lukianovich,False,243,Blues
668,Omero Garbott,False,837,Gospel
669,Denney Blaik,True,318,Ambient
680,Cassy Roskeilly,False,63,Chillout
683,Melinda Armin,True,859,Ska
686,Genna Skamal,True,495,Opera
688,Quinn Mains,True,372,EDM
690,Alexander Callan,False,549,Dubstep
697,Lolita Petricek,False,991,Hardstyle
698,Bartholomew Daniaud,True,177,Trance
701,Eolanda Screwton,False,643,Blues
705,Leo Node,True,203,Punk
707,Leela Hodgin,False,546,Blues
714,Lilah Thom,True,353,Disco
717,Rozelle Jeacock,False,598,Rock
719,Denney Blaik,True,344,Trance
721,Carmen Erdes,False,455,Alternative
722,Judah Rudloff,False,948,HipHop
723,Vidovik O'Hannay,False,191,Lounge
727,Mora Pepperd,True,636,Country
732,Antonia Butlin,True,703,Reggae
733,Vonny Leachman,True,287,Blues
739,Maribeth Braisted,True,636,R&B
742,Timmi Eaton,False,512,Funk
743,Hamel Bromet,True,400,Reggae
744,Timmi Eaton,False,961,Country
753,Cullin Dreinan,True,670,Indie
761,Gaylor Elstob,True,91,Hardstyle
765,Carmen Erdes,False,275,Lounge
766,Krystalle Karim,False,799,Indie
769,Myrah Chretien,False,573,Jazz
772,Isadora Quakley,True,374,Rock
773,Travis Guilloneau,False,207,Disco
774,Mora Pepperd,True,987,Country
791,Mora Pepperd,True,379,Ambient
796,Vidovik O'Hannay,True,931,Classical
797,Finlay Rey,True,145,Disco
802,Goldia Gilford,True,174,Country
803,Travis Guilloneau,True,929,Rock
806,Crista Pond-Jones,False,37,Punk
810,Mercy Rymer,True,184,Funk
816,Ingrim McCartney,True,765,Electronic
817,Camila Volker,True,431,Soul
822,Row Glyssanne,True,63,Lounge
824,Dallas Vasyutkin,False,893,Metal
828,Carmen Erdes,False,143,Folk
831,Batsheva Bunker,True,587,Techno
832,Josephina Coysh,False,281,Hardstyle
833,Timmi Eaton,False,229,Pop
839,Vonny Leachman,False,929,Electronic
843,Esra Mackerel,True,542,Latin
844,Roderic Wilflinger,False,297,Classical
846,Timmi Eaton,False,203,Dubstep
847,Dione Holdren,True,680,Soul
848,Steve Ambrosetti,False,499,Opera
854,Roderic Wilflinger,True,708,Punk
857,Myrah Chretien,False,982,Rock
858,Barney Sanham,False,360,K-Pop
860,Claudianus Nottingham,True,313,R&B
863,Nye Goodison,False,575,Metal
865,Eolanda Enden,True,374,Drum & Bass
874,Jandy O'Scully,True,682,K-Pop
882,Gawen Acuna,True,415,House
885,Marrilee Laird,True,663,Metal
895,Giustina Wells,True,667,EDM
896,Garrard Bartosek,True,285,Techno
897,Vidovik O'Hannay,False,812,Grunge
899,Camila Volker,False,10,Gospel
900,Leo Node,True,140,Country
903,Travis Guilloneau,False,598,Techno
906,Loretta Frow,True,956,Chillout
909,Kiersten Elrick,True,471,J-Pop
911,Mercy Rymer,False,765,HipHop
912,Steve Ambrosetti,False,179,Punk
924,Cynde Coraini,True,655,Classical
925,Allison Seifert,False,356,Punk
927,Kiersten Elrick,True,756,Metal
932,Craig Stapforth,True,256,Reggae
933,Moishe Grayham,False,412,Classical
934,Rudyard Kegan,False,95,Drum & Bass
936,Lilah Thom,False,457,Country
938,Clarabelle Knatt,False,481,Folk
942,Giustina Wells,False,649,Dubstep
944,Emlynn Barabisch,True,276,Grunge
946,Myrah Chretien,False,60,Lounge
947,Maurine Cridlon,True,660,Gospel
948,Maribeth Braisted,True,776,Lounge
949,Thaxter Cully,False,955,Opera
950,Ray Whyborn,True,337,Techno
955,Josephina Coysh,False,149,Rock
959,Timmi Eaton,True,163,Reggae
964,Maitilde Landreth,True,796,Grunge
965,Saxon Okell,True,495,Soul
967,Cullin Dreinan,True,892,Techno
969,Finlay Rey,True,799,J-Pop
973,Loretta Frow,True,249,R&B
974,Keeley Maton,False,299,Grunge
978,Judah Rudloff,True,37,Dubstep
979,Batsheva Bunker,False,45,Metal
981,Roderic Wilflinger,False,608,Pop
982,Dione Holdren,True,518,K-Pop
983,Clarabelle Knatt,False,910,Rock
984,Rudyard Kegan,False,814,Reggae
988,Rudyard Kegan,False,292,Indie
996,Thaxter Cully,True,1,Alternative
998,Blondy MacDearmaid,False,108,Classical
1000,Barney Sanham,False,599,Jazz
